City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
288,labasa,-16.4167,179.3833,299.92,81,56,4.23,FJ,1699076385
289,ortaca,36.8294,28.7708,289.04,100,20,3.09,TR,1699076386
290,masterton,-40.9597,175.6575,288.85,71,30,3.15,NZ,1699076386
291,mpanda,-6.3655,31.0409,295.68,76,72,1.56,TZ,1699076386
292,nabire,-3.3667,135.4833,300.24,81,100,1.45,ID,1699076387
293,rikaze,29.25,88.8833,280.53,19,53,3.1,CN,1699076387
294,noumea,-22.2763,166.4572,299.82,99,37,8.0,NC,1699076100
295,kungur,57.4368,56.9593,270.54,77,68,2.68,RU,1699076387
296,contramaestre,20.2978,-76.2414,295.73,92,15,1.21,CU,1699076387
297,manismata,-2.4667,111.0333,302.54,79,83,1.94,ID,1699076535
298,enewetak,11.3474,162.3373,301.42,75,92,6.71,MH,1699076388
299,trairi,-3.2778,-39.2689,298.67,84,36,3.18,BR,1699076386
300,protaras,35.0125,34.0583,294.81,89,8,3.24,CY,1699076388
301,port alfred,-33.5906,26.891,291.58,85,40,2.68,ZA,1699076388
302,nagua,19.3832,-69.8474,297.48,90,73,3.48,DO,1699076389
303,tateyama,34.9833,139.8667,295.99,67,21,6.76,JP,1699076389
304,babahoyo,-1.8167,-79.5167,296.35,84,93,1.8,EC,1699076389
305,saipan,15.1355,145.701,303.54,70,40,6.17,MP,1699076389
306,burao,9.5221,45.5336,297.45,64,30,4.0,SO,1699076389
307,bocaiuva,-17.1078,-43.815,295.02,86,72,1.0,BR,1699076390
308,shira,54.4911,89.9531,265.59,80,86,2.31,RU,1699076390
309,batouri,4.4333,14.3667,294.04,97,94,1.16,CM,1699076390
310,nema,57.5067,50.5011,271.34,74,62,1.42,RU,1699076390
311,kon tum,14.35,108.0,304.81,48,28,0.76,VN,1699076390
312,vallenar,-28.5708,-70.7581,289.33,41,0,1.52,CL,1699076391
313,anloga,5.7947,0.8973,300.03,85,100,6.14,GH,1699076391
314,ola,59.5833,151.2833,274.34,86,100,9.42,RU,1699076391
315,haiku-pauwela,20.9219,-156.3051,296.58,88,75,8.23,US,1699076391
316,tual,-5.6667,132.75,301.04,76,97,4.4,ID,1699076539
317,colonia,50.9333,6.95,282.92,82,20,5.14,DE,1699076539
318,antsiranana,-12.2787,49.2917,301.57,69,40,3.09,MG,1699076392
319,diego de almagro,-26.3667,-70.05,288.29,37,0,0.39,CL,1699076392
320,bamboo flat,11.7,92.7167,303.2,79,40,3.09,IN,1699076392
321,alesund,62.4723,6.1549,285.66,46,0,5.14,NO,1699076540
322,praia da vitoria,38.7333,-27.0667,289.68,67,75,11.47,PT,1699076393
323,upata,8.0086,-62.3989,295.06,98,47,1.33,VE,1699076393
324,tangalle,6.024,80.7911,303.24,71,89,2.21,LK,1699076393
325,la passe,45.5549,-0.8967,286.47,88,100,13.47,FR,1699076541
326,arraial do cabo,-22.9661,-42.0278,297.15,91,86,2.67,BR,1699076333
327,roscommon,53.6333,-8.1833,279.33,97,100,3.93,IE,1699076394
328,luderitz,-26.6481,15.1594,290.98,63,6,4.53,NA,1699076542
329,kudahuvadhoo,2.6708,72.8944,300.73,80,100,5.42,MV,1699076542
330,at taj,24.2049,23.2857,293.39,32,0,2.66,LY,1699076542
331,north battleford,52.7834,-108.2847,273.2,86,100,2.57,CA,1699076395
332,dingwall,57.5953,-4.4272,279.2,98,56,0.56,GB,1699076395
333,yelizovo,53.1873,158.3805,278.04,100,75,3.13,RU,1699076395
334,grantsville,40.5999,-112.4644,285.12,65,0,3.6,US,1699076395
335,nova vicosa,-17.8919,-39.3719,297.8,88,99,5.27,BR,1699076396
336,pisco,-13.7,-76.2167,289.27,88,61,1.03,PE,1699076543
337,rawatbhata,24.9333,75.5833,303.7,25,45,3.04,IN,1699076396
338,princeville,45.7668,-61.2985,281.99,94,20,2.06,CA,1699076396
339,evanston,42.0411,-87.6901,284.25,77,100,1.54,US,1699076397
340,sault ste. marie,46.5168,-84.3333,274.46,92,75,1.54,CA,1699076397
341,neiafu,-18.65,-173.9833,298.53,88,75,5.14,TO,1699076397
342,punta arenas,-53.15,-70.9167,280.21,70,75,3.6,CL,1699076397
343,la foa,-21.7108,165.8276,296.13,71,97,4.89,NC,1699076397
344,ak-dovurak,51.1833,90.6,263.21,55,0,0.45,RU,1699076398
345,bistrita,47.1332,24.5001,284.4,84,100,1.69,RO,1699076398
346,santa cruz del sur,20.7147,-77.9956,298.14,84,97,5.81,CU,1699076398
347,baker city,44.7749,-117.8344,282.95,87,0,5.14,US,1699076527
348,paracuru,-3.41,-39.0306,300.43,85,50,3.53,BR,1699076399
349,naze,28.3667,129.4833,299.66,70,83,4.92,JP,1699076399
350,wanning,18.8003,110.3967,301.49,74,54,4.11,CN,1699076399
351,bomdila,27.25,92.4,288.39,55,12,3.13,IN,1699076399
352,yebaishou,41.3975,119.6408,287.82,36,25,3.44,CN,1699076399
353,iskateley,67.6803,53.1512,268.72,95,53,4.92,RU,1699076400
354,al bardiyah,31.7561,25.0865,297.31,36,0,5.46,LY,1699076400
355,kayyerkan,69.3786,87.7439,265.54,85,100,12.46,RU,1699076375
356,erenhot,43.6475,111.9767,284.94,23,100,5.41,CN,1699076400
357,klyuchi,52.2667,79.1667,274.71,61,100,6.7,RU,1699076548
358,tam ky,15.5667,108.4833,301.6,76,22,2.92,VN,1699076401
359,trincomalee,8.5711,81.2335,300.88,74,100,2.1,LK,1699076549
360,dalandzadgad,43.5708,104.425,276.76,16,43,12.88,MN,1699076401
361,el nido,11.1858,119.3956,302.88,71,100,2.7,PH,1699076401
362,iquitos,-3.7481,-73.2472,298.17,94,0,1.03,PE,1699076402
363,mogocha,53.7333,119.7667,264.16,27,0,1.09,RU,1699076403
364,tshabong,-26.05,22.45,293.83,66,65,7.71,BW,1699076403
365,priargunsk,50.3691,119.1012,266.02,63,100,0.31,RU,1699076404
366,kutna hora,49.9484,15.2682,280.17,85,0,4.63,CZ,1699076404
367,grand falls-windsor,48.9332,-55.6649,273.43,92,77,0.45,CA,1699076300
368,whitecourt,54.1502,-115.6855,273.27,93,56,1.17,CA,1699076182
369,port hueneme,34.1478,-119.1951,292.33,71,0,2.57,US,1699076405
370,badger,64.8,-147.5333,268.08,63,100,5.66,US,1699076406
371,lorengau,-2.0226,147.2712,301.49,78,46,1.73,PG,1699076406
372,kosh-agach,50.0,88.6667,256.1,69,6,0.89,RU,1699076406
373,ichhawar,23.0167,77.0167,302.03,26,1,2.61,IN,1699076407
374,vitoria da conquista,-14.8661,-40.8394,292.21,93,66,1.37,BR,1699076407
375,gowurdak,37.8124,66.0466,294.9,19,11,1.06,TM,1699076407
376,west bay,19.3667,-81.4167,302.04,86,100,0.89,KY,1699076407
377,aioun,16.6614,-9.6149,299.38,13,0,3.92,MR,1699076408
378,auki,-8.7676,160.7034,301.03,79,100,1.54,SB,1699076408
379,cill airne,52.05,-9.5167,280.24,95,100,4.1,IE,1699076408
380,jawad,24.6,74.85,303.03,26,45,3.0,IN,1699076409
381,ko pha ngan,9.7578,100.0291,301.53,69,71,0.46,TH,1699076409
382,impfondo,1.6381,18.0667,295.53,95,79,1.03,CG,1699076554
383,akobo,7.4344,3.9497,295.74,97,98,1.16,NG,1699076410
384,encarnacion de diaz,21.5167,-102.2333,289.38,57,59,1.09,MX,1699076410
385,mil'kovo,55.6078,37.7956,274.49,83,1,4.85,RU,1699076410
386,manado,1.487,124.8455,302.58,79,40,2.57,ID,1699076411
387,lebu,-37.6167,-73.65,282.3,86,3,6.85,CL,1699076411
388,kabare,-2.4683,28.8242,291.1,91,100,1.08,CD,1699076411
389,aswan,24.0934,32.907,301.29,39,0,2.95,EG,1699076412
390,saint george's,12.0564,-61.7485,297.97,94,75,4.12,GD,1699076412
391,pasighat,28.0667,95.3333,299.97,48,5,2.12,IN,1699076412
392,san antonio de pale,-1.4014,5.6325,299.09,86,99,4.78,GQ,1699076412
393,glace bay,46.1969,-59.957,280.36,94,20,3.09,CA,1699076556
394,cockburn town,21.4612,-71.1419,301.36,75,26,10.35,TC,1699076556
395,cruzeiro do oeste,-23.785,-53.0733,285.25,88,8,4.23,BR,1699076413
396,igarka,67.4667,86.5833,265.94,93,100,11.59,RU,1699076557
397,pemangkat,1.1667,108.9667,302.3,68,66,3.43,ID,1699076414
398,gladewater,32.5365,-94.9427,285.76,68,0,2.57,US,1699076414
399,kimbe,-5.5502,150.1429,299.7,88,81,1.03,PG,1699076558
400,al burayqah,30.4062,19.5739,296.24,44,1,6.91,LY,1699076415
401,turpan,42.9333,89.1667,286.82,23,0,1.89,CN,1699076415
402,swift current,50.2834,-107.8014,271.6,93,0,4.12,CA,1699076249
403,hatillo,18.4863,-66.8254,299.86,91,5,1.34,PR,1699076416
404,lagos,6.5833,3.75,299.33,92,95,0.89,NG,1699076377
405,puerto deseado,-47.7503,-65.8938,282.48,70,86,10.89,AR,1699076416
406,aksu,41.1231,80.2644,289.5,17,7,1.29,CN,1699076416
407,wailua homesteads,22.0669,-159.378,300.39,81,40,4.12,US,1699076417
408,patrocinio,-18.9439,-46.9925,293.27,90,100,0.75,BR,1699076417
409,loralai,30.3705,68.598,293.51,19,84,1.68,PK,1699076417
410,yuzhno-kurilsk,44.0306,145.8556,281.69,81,100,7.74,RU,1699076418
411,sao gabriel da cachoeira,-0.1303,-67.0892,297.51,89,98,1.04,BR,1699076560
412,happy valley-goose bay,53.3168,-60.3315,276.32,70,100,5.14,CA,1699076419
413,hobyo,5.3505,48.5268,302.25,71,69,3.26,SO,1699076419
414,melekeok village,7.4957,134.6367,303.46,74,75,3.6,PW,1699076419
415,bontang,0.1333,117.5,302.39,68,72,2.61,ID,1699076420
416,fristad,65.2,16.7167,267.71,93,100,6.62,SE,1699076421
417,baotou,40.6522,109.8222,285.17,26,100,4.97,CN,1699076421
418,delmar,42.622,-73.8326,283.27,57,100,5.14,US,1699076421
419,fonte boa,-2.4959,-66.2662,295.79,99,100,0.92,BR,1699076422
420,port lincoln,-34.7333,135.8667,289.61,56,28,6.37,AU,1699076368
421,brisas de zicatela,15.8369,-97.0419,298.91,70,94,2.39,MX,1699076422
422,grand gaube,-20.0064,57.6608,301.14,60,100,2.24,MU,1699076422
423,asaita,11.5636,41.4394,302.47,49,29,4.98,ET,1699076423
424,sterling,39.0062,-77.4286,281.54,74,0,1.54,US,1699076423
425,alberton,46.8168,-64.0654,281.1,80,65,10.94,CA,1699076423
426,aasiaat,68.7098,-52.8699,267.05,92,100,3.59,GL,1699076424
427,miranda do douro,41.4969,-6.2731,285.27,96,100,13.75,PT,1699076424
428,soio,-6.1349,12.3689,298.64,88,100,2.56,AO,1699076424
429,saldanha,-33.0117,17.9442,288.18,83,52,4.66,ZA,1699076425
430,tanda,26.55,82.65,302.36,38,5,2.04,IN,1699076425
431,gurupi,-11.7292,-49.0686,297.79,75,61,1.97,BR,1699076426
432,lamu,-2.2717,40.902,296.86,92,100,1.84,KE,1699076426
433,lake city,30.1897,-82.6393,289.03,67,75,2.57,US,1699076426
434,tidjikja,18.5564,-11.4271,297.09,29,0,5.56,MR,1699076427
435,tommot,58.9564,126.2925,258.63,89,100,3.74,RU,1699076427
436,binghamton,42.0987,-75.918,282.43,54,100,1.34,US,1699076427
437,gadzhiyevo,69.2551,33.3362,263.53,94,45,2.94,RU,1699076428
438,maragogi,-9.0122,-35.2225,297.44,86,11,2.02,BR,1699076565
439,namibe,-15.1961,12.1522,293.63,74,23,1.77,AO,1699076428
440,n'zeto,-7.2312,12.8666,297.92,89,100,1.89,AO,1699076428
441,rabaul,-4.1967,152.1721,301.07,78,65,1.17,PG,1699076429
442,zag,46.9441,99.165,263.79,61,94,6.39,MN,1699076429
443,talant,47.3369,5.0089,280.34,93,100,3.09,FR,1699076430
444,dunedin,-45.8742,170.5036,284.71,81,100,0.89,NZ,1699076184
445,caringin,-6.7061,106.8214,305.46,57,69,0.69,ID,1699076430
446,alto araguaia,-17.3147,-53.2153,295.43,80,56,3.88,BR,1699076431
447,aral,40.5156,81.2636,290.5,15,6,4.0,CN,1699076566
448,aylesbury,51.8167,-0.8146,279.77,97,96,5.07,GB,1699076431
449,papao,-17.75,-149.55,296.97,84,54,8.11,PF,1699076432
450,cannonvale,-20.2833,148.7,298.81,66,25,3.95,AU,1699076432
451,gornopravdinsk,60.05,69.9,269.94,85,88,6.07,RU,1699076567
452,velikiy ustyug,60.7644,46.3106,269.95,88,100,2.56,RU,1699076567
453,turkmenabat,39.0733,63.5786,288.14,44,0,2.06,TM,1699076568
454,puerto armuelles,8.2833,-82.8667,297.09,96,100,2.24,PA,1699076568
455,kaitong,44.8135,123.15,276.85,27,95,2.79,CN,1699076568
456,tofol,5.3248,163.0078,300.92,76,100,1.5,FM,1699076568
457,conduaga,8.862,117.4893,302.44,74,62,1.79,PH,1699076568
458,cananeia,-25.0147,-47.9267,292.33,93,47,2.09,BR,1699076569
459,skikda,36.8762,6.9092,290.14,71,89,7.23,DZ,1699076569
460,messini,37.0511,22.0078,299.92,65,75,4.63,GR,1699076569
461,siwa oasis,29.2041,25.5195,297.57,27,0,0.92,EG,1699076569
462,ixtapa,20.7,-105.2,300.72,89,75,1.03,MX,1699076570
463,el calafate,-50.3408,-72.2768,279.88,70,99,2.01,AR,1699076570
464,tomatlan,19.9333,-105.25,297.26,92,44,1.28,MX,1699076570
465,tura,25.5198,90.2201,300.37,49,0,1.94,IN,1699076570
466,salekhard,66.53,66.6019,269.12,82,100,6.78,RU,1699076570
467,itoman,26.1247,127.6694,302.36,62,20,5.14,JP,1699076571
468,katsuura,35.1333,140.3,296.05,66,36,5.83,JP,1699076571
469,tazacorte,28.629,-17.9293,294.69,83,75,4.12,ES,1699076571
470,vojens,55.2464,9.306,282.14,87,100,5.14,DK,1699076571
471,fortuna,40.5982,-124.1573,290.89,97,20,4.12,US,1699076571
472,saraktash,51.7866,51.7866,277.16,80,13,5.37,RU,1699076572
473,mungwi,-10.1732,31.3694,295.41,65,93,3.77,ZM,1699076572
474,greenville,35.6127,-77.3663,281.16,96,0,0.45,US,1699076572
475,ulsteinvik,62.3432,5.8487,285.65,61,92,4.39,NO,1699076572
476,abadeh,31.1608,52.6506,287.42,51,22,0.98,IR,1699076573
477,bambanglipuro,-7.95,110.2833,301.48,72,72,7.27,ID,1699076573
478,ceeldheer,3.8488,47.1806,301.9,69,75,2.5,SO,1699076573
479,gaigeturi,33.4644,126.3183,296.18,83,75,4.12,KR,1699076573
480,shingu,33.7333,135.9833,294.9,69,57,1.1,JP,1699076426
481,callao,-12.0667,-77.15,292.31,77,0,3.09,PE,1699076574
482,nayudupet,13.9,79.9,301.64,59,96,3.66,IN,1699076470
483,zeithain,51.3336,13.3381,281.06,82,100,4.47,DE,1699076574
484,kirov,58.5966,49.6601,270.7,85,67,4.02,RU,1699076574
485,santa cruz,-17.8,-63.1667,296.85,46,75,7.2,BO,1699076387
486,khanty-mansiysk,61.0042,69.0019,270.21,63,75,5.0,RU,1699076574
487,pierre,44.3683,-100.351,272.66,93,0,1.54,US,1699076293
488,lodja,-3.4833,23.4333,295.74,90,90,0.35,CD,1699076575
489,miri,4.4148,114.0089,304.23,74,40,2.57,MY,1699076575
490,kapa'a,22.0752,-159.319,301.14,81,40,4.12,US,1699076393
491,lerwick,60.1545,-1.1494,280.15,86,100,5.38,GB,1699076576
492,akureyri,65.6835,-18.0878,277.11,81,100,5.14,IS,1699076576
493,sitka,57.0531,-135.33,282.09,87,100,2.06,US,1699076576
494,nili,33.7218,66.1302,286.81,26,65,1.53,AF,1699076576
495,remire-montjoly,4.9167,-52.2667,298.17,100,20,1.54,GF,1699076577
496,vernon,50.2581,-119.2691,282.38,90,96,2.06,CA,1699076577
497,dubbo,-32.25,148.6167,302.22,32,75,5.66,AU,1699076577
498,prince rupert,54.3161,-130.3201,285.98,82,100,4.63,CA,1699076289
499,villa gesell,-37.2639,-56.973,282.7,80,48,6.08,AR,1699076577
500,kayangel,8.0823,134.7173,302.31,73,60,3.79,PW,1699076578
501,baki,-7.6128,110.7839,308.74,39,94,2.78,ID,1699076578
502,mana,5.6592,-53.7767,298.93,91,92,4.3,GF,1699076578
503,turkmenbasy,40.0222,52.9552,290.58,63,75,3.09,TM,1699076578
504,sinjai,-5.1241,120.253,304.83,50,24,4.76,ID,1699076578
505,fort st. john,56.2499,-120.8529,274.09,80,100,3.6,CA,1699076284
506,laojunmiao,39.8333,97.7333,275.23,58,100,2.4,CN,1699076579
507,ciudad acuna,29.3232,-100.9522,290.31,74,0,3.09,MX,1699076579
508,mwene-ditu,-7.0,23.45,294.49,91,91,1.03,CD,1699076579
509,dryden,49.7833,-92.7503,265.31,86,0,3.6,CA,1699076580
510,vikulovo,56.8167,70.6107,274.56,85,100,6.98,RU,1699076580
511,general villegas,-35.0328,-63.0125,283.29,70,0,2.46,AR,1699076580
512,eyl,7.9803,49.8164,302.06,69,28,5.87,SO,1699076580
513,morinville,53.8001,-113.652,278.03,82,100,2.57,CA,1699076580
514,lata,40.1629,-8.3327,290.41,92,100,7.37,PT,1699076581
515,al hazm,16.1641,44.7769,297.06,34,49,2.24,YE,1699076581
516,zhangye,38.9342,100.4517,286.73,25,72,2.4,CN,1699076581
517,guane,22.2025,-84.0875,298.48,80,100,4.55,CU,1699076582
518,al jawf,29.5,38.75,297.0,43,4,1.76,SA,1699076582
519,la punta,-33.1837,-66.3127,285.81,42,0,3.18,AR,1699076583
520,greenland,43.0362,-70.8328,282.65,76,75,5.14,US,1699076583
521,jianguang,28.1938,115.7836,302.81,44,17,0.66,CN,1699076583
522,freeport,40.6576,-73.5832,284.81,76,0,4.12,US,1699076583
523,alta,69.9689,23.2717,264.74,79,50,3.6,NO,1699076584
524,hami,42.8,93.45,280.6,12,16,9.89,CN,1699076584
525,mata-utu,-13.2816,-176.1745,301.32,80,100,9.13,WF,1699076584
526,suntar,62.1444,117.6319,259.99,88,100,2.37,RU,1699076584
527,hilo,19.7297,-155.09,296.45,87,7,0.89,US,1699076585
528,pontianak,-0.0333,109.3333,304.14,66,75,2.57,ID,1699076585
529,badr hunayn,23.7829,38.7905,303.46,54,2,0.73,SA,1699076585
530,samalut,28.3121,30.7101,297.67,36,0,4.14,EG,1699076586
531,ramganj mandi,24.65,75.9333,303.17,25,28,2.43,IN,1699076586
532,flin flon,54.7682,-101.865,263.58,84,61,1.3,CA,1699076586
533,ryotsu-minato,38.0833,138.4333,291.02,81,100,1.13,JP,1699076587
534,taroudant,30.4703,-8.877,289.38,83,0,0.99,MA,1699076587
535,klaksvik,62.2266,-6.589,279.66,91,100,12.28,FO,1699076587
536,ispir,40.4829,40.9956,285.68,67,3,1.93,TR,1699076588
537,ghoti budrukh,19.7167,73.6333,302.56,31,34,4.52,IN,1699076588
538,guixi,28.2886,117.2133,301.85,49,33,1.27,CN,1699076588
539,misawa,40.6836,141.3597,286.26,74,84,3.48,JP,1699076589
540,broome,42.2506,-75.833,282.58,58,100,2.68,US,1699076589
541,sarakhs,36.5449,61.1577,295.74,16,97,1.69,IR,1699076589
542,ebon,4.582,168.6964,301.62,71,4,3.12,MH,1699076590
543,nahiyat ash shinafiyah,31.5874,44.6602,300.01,41,41,1.45,IQ,1699076590
544,tselinnoye,53.0833,85.6667,265.64,76,100,4.19,RU,1699076591
545,saint-philippe,-21.3585,55.7679,297.1,84,95,1.56,RE,1699076591
546,zliten,32.4674,14.5687,296.17,57,80,4.33,LY,1699076591
547,pacific grove,36.6177,-121.9166,289.5,66,0,1.34,US,1699076592
548,luganville,-15.5333,167.1667,299.45,87,96,4.75,VU,1699076592
549,chirkey,42.9613,46.9787,287.8,83,100,1.95,RU,1699076592
550,roma,43.2128,-75.4557,285.03,41,100,1.54,US,1699076592
551,joal-fadiout,14.1667,-16.8333,300.25,70,6,4.3,SN,1699076593
552,kattivakkam,13.2167,80.3167,301.2,93,100,3.51,IN,1699076593
553,north bay,46.3168,-79.4663,276.54,92,100,1.54,CA,1699076502
554,bathsheba,13.2167,-59.5167,298.49,94,40,5.66,BB,1699076593
555,mimoso do sul,-21.0642,-41.3664,297.53,85,100,1.96,BR,1699076594
556,gobernador virasora,-28.05,-56.0333,286.77,90,89,0.89,AR,1699076594
557,aleksandrovsk-sakhalinskiy,50.8975,142.1561,269.02,52,98,7.05,RU,1699076594
558,behbahan,30.5959,50.2417,298.5,41,19,2.24,IR,1699076594
559,cruz del eje,-30.7264,-64.8039,284.87,46,0,2.58,AR,1699076595
560,la ronge,55.1001,-105.2842,269.29,80,100,0.51,CA,1699076595
561,vorkuta,67.5,64.0,266.18,88,100,6.89,RU,1699076595
562,twon-brass,4.3151,6.2418,299.86,80,100,3.75,NG,1699076595
563,jalal-abad,40.9333,73.0,290.95,12,12,1.05,KG,1699076596
564,inarajan village,13.2736,144.7484,302.26,91,100,7.52,GU,1699076596
565,geraldton,-28.7667,114.6,298.38,61,5,9.77,AU,1699076596
566,smithers,54.7804,-127.1743,275.33,100,100,0.0,CA,1699076597
567,yangambi,0.8102,24.4336,295.12,91,100,0.61,CD,1699076597
568,fukuecho,32.6881,128.8419,298.35,69,75,4.63,JP,1699076597
569,namdrik,5.5994,168.1028,301.2,76,23,4.08,MH,1699076597
570,kourou,5.1552,-52.6478,298.18,92,58,3.26,GF,1699076494
571,kokoda,-8.8785,147.7407,299.35,94,100,1.66,PG,1699076598
572,al mayadin,35.0209,40.4535,294.35,55,0,0.97,SY,1699076598
573,fisterra,42.9049,-9.2629,288.16,79,97,13.77,ES,1699076599
574,amos,48.5669,-78.1162,269.26,96,59,2.04,CA,1699076470
575,tsiombe,-25.3,45.4833,297.43,51,16,7.59,MG,1699076599
576,alta sierra,35.7291,-118.5495,281.9,27,6,1.92,US,1699076599
